url,google_index,page_rank,web_traffic,nb_hyperlinks,domain_age,phish_hints,ratio_extHyperlinks,ratio_intHyperlinks,longest_word_path,longest_words_raw,status_boolean
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.dabsol.co.uk/,1,3,0,6,4609,4,0.666666667,0.333333333,13,14,1
http://www.aircraftspruce.com/,0,5,69638,587,7621,0,0.209540034,0.7904599659999999,0,14,0
http://marketinghelper.com.au/themes/sports/wp-content/net/c74c4bf0dad9cbae3d80faa054b7d8ca/,1,1,0,11,-1,3,0.0,1.0,32,32,1
http://www.abt.com/category/20/Digital-Cameras.html,0,5,23235,173,7498,0,0.075144509,0.924855491,8,8,0
https://www.rodoviariadotiete.com/deonibus,0,2,2158898,93,2313,0,0.516129032,0.483870968,8,17,0
http://www.luxuriousroyalty.com/,0,0,0,62,258,0,0.0,1.0,0,16,1
http://shadetreetechnology.com/V4/validation/552519e8fa2ba32c4eee383556a26e22,1,2,0,30,5767,0,0.033333333,0.966666667,32,32,1
http://www.picturequotes.com/passivity-quotes,0,5,92750,176,5401,0,0.028409091,0.971590909,9,13,0
https://wiki.wireshark.org/IRC,0,6,17109,76,5180,0,0.131578947,0.8684210529999999,3,9,0
http://download.cnet.com/s/internet-radio-tuner/,1,7,149,155,9639,0,0.55483871,0.44516129,8,8,0
http://notendur.hi.is/~runson/ttfr/videos/vika11/3D_TUTORIAL_08/index.html,1,5,86381,6,-1,0,0.166666667,0.833333333,8,8,1
https://www.quora.com/Is-device-driver-programming-good-for-career-setting,0,7,285,17,7419,0,1.0,0.0,11,11,0
https://ww3.dbsmanga.com/,1,2,264328,60,1334,0,0.6333333329999999,0.3666666670000001,0,8,0
http://termolak.bayhamconsulting.com/t/OOFJCi01,1,1,0,77,713,0,0.558441558,0.4415584420000001,8,16,0
http://xmlgrid.net/xml2text.html,0,4,209150,20,3630,0,0.0,1.0,8,8,0
http://paypal-support-help-inc.blogspot.com/?m=1,1,5,0,17,7296,0,0.941176471,0.058823529,1,8,1
http://arrow.kvalitne.cz/AEFE013331BFBF747CDDFF4493613AB2?sec=SeitzBarbara,1,2,326702,0,-1,0,0.0,0.0,32,32,1
http://visa.com-vmore-4636967280.imagelinetech.com/,1,0,0,5,3243,0,0.6,0.4,0,13,1
http://www.wikiwand.com/fr/United_States_Pacific_Command,1,6,1625,55,2388,0,0.145454545,0.854545455,7,8,0
https://p8p6k.codesandbox.io/,1,6,20989,9,1336,0,0.111111111,0.8888888890000001,0,11,1
http://www.discovery.com/search/guide/earth.html,0,5,18466,322,9958,0,0.065217391,0.934782609,6,9,0
http://www.wikihow.com/Use-a-Computer-Keyboard,0,6,181,242,5883,0,0.045454545,0.954545455,8,8,0
http://myfitnessboost.de/privi/privi/002/cmd-login=ad90600b0d2ee206a14226ace2fb0cce/?email=%7B%7Bemail%7D%7D&loginpage=&reff=YjJmMmMzYWZhMjZhYzhiMjNlNjA3ZDM4MzkzYjQ0MDU=,1,1,0,17,-1,2,0.0,1.0,43,43,1
http://www.yourdictionary.com/menu-bar,0,5,969,188,7584,0,0.005319149,0.994680851,4,14,0
http://www.popupbarbados.com/wp-includes/fonts/,1,2,0,0,767,2,0.0,0.0,8,13,1
https://neocellularparts.com/amazon.deapsignin/a/.a/amzon2020/a1b2c3/41c1477d772848edbcb357bf159c8b0d/login/,1,1,2164987,27,866,2,0.0,1.0,32,32,1
https://www.beautease.com/,0,2,3850251,0,7448,0,0.0,0.0,0,9,0
https://vk.com/away.php?to=http%3A%2F%2Fvip3id.com&amp;post=484653917_12&amp;cc_key=,0,9,24,0,-1,0,0.0,0.0,9,9,1
https://en.wikipedia.org/wiki/Type_I_and_type_II_errors,0,7,12,657,7131,0,0.0304414,0.9695586,6,9,0
https://oeuf38bui-6pyt2jamu.vercel.app/,1,2,0,0,190,0,0.0,0.0,0,9,1
http://beijing.bitauto.com/,0,4,57498,1652,7396,0,0.134987893,0.865012107,0,7,0
http://media.io/,0,4,10507,85,-1,0,0.6,0.4,0,5,0
http://onepager.togaware.com/TextMiningO.pdf,0,4,854720,0,7284,0,0.0,0.0,11,11,0
http://cyb-sys.com/jietg/Upue,1,1,0,8,-1,0,0.25,0.75,5,5,0
http://www.mogauto-audi.es/,0,0,0,249,-1,0,0.875502008,0.124497992,0,7,0
http://mail.blackcubedesign.com/webmail/,1,0,0,5,1527,0,0.4,0.6,7,15,1
https://www.peopleshost.com/,0,3,198861,26,3993,0,0.346153846,0.653846154,0,11,0
https://betasus3.blogspot.com/,0,5,0,14,7295,0,0.928571429,0.071428571,0,8,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/01393c0abfe932e/?cmd=_update&dispatch=01393c0abfe932efe&locale=_,1,0,5697976,51,3992,0,0.0,1.0,17,17,1
https://oldstyle.ro/a,1,2,0,4,3255,0,0.0,1.0,1,8,1
http://vieuxshack.com/download/adobe/0bbab0b2b60e16b83f96d7640907934e/login.php?cmd=login_submit&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;id=fa8b97a8d014ec5764083d5f3483fbebfa8b97a8d014ec5764083d5f3483fbeb&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;ses,1,2,0,5,7816,2,0.0,1.0,64,64,1
http://steampoweroeszvd.me/pgi?agency=56,1,0,0,90,295,0,0.655555556,0.344444444,6,16,1
http://www.nocleansinging.com/2014/03/24/lord-mantis-death-mask/,0,5,289375,86,3898,0,0.662790698,0.337209302,6,14,0
http://searchoracle.techtarget.com/tutorial/Learning-Guide-RDBMS-fundamentals,0,5,2188,85,7618,0,0.447058824,0.552941176,12,12,0
https://623112j4j3.codesandbox.io/bigshuju/,1,6,22211,8,1338,0,0.0,1.0,8,11,1
http://www.bgdirectory.net/js/d2ea8119bfa902cda87f0e353702b0b4,1,1,0,0,3753,1,0.0,0.0,32,32,1
https://reurl.cc/gvjOLp?co=muj3e,1,6,4440,5,1101,0,0.8,0.2,6,6,1
http://www.upm.es/,0,5,14881,70,-1,0,0.114285714,0.8857142859999999,0,3,0
http://intims.com.ua/wp-content/plugins/ubh/Boffa/onlinebanofamerica/login.php?cmd=login_submit,1,2,0,21,630,5,0.571428571,0.428571429,18,18,1
https://2834321.mediaspace.kaltura.com/user/login,1,5,18406,8,5160,1,0.5,0.5,5,10,1
https://www.quora.com/How-many-SaaS-Software-as-a-Service-companies-are-there-in-the-United-States,0,7,289,17,7423,0,1.0,0.0,9,9,0
https://www.agri72.fr/V4/ajax/.check/becc1dd370c40fc36d97ac749acceaa3/secureaccount.php?country.x=GB&locale.x=en_GB&customer.x=ID-PA$1$57rBQkXx$VHibD4L3Vr3TfNFFfDRQ/1&safety=PZV8T4dNEIdf8Cc99SpbcKo3egb9XFjenD513b402UOa2eiWAcaBaM1ruG7xm6k4y0w9f1dcQhfs111YHlaJ7t0vRzL6q1,1,3,6364958,163,7105,0,0.122699387,0.877300613,94,94,1
https://mol-a.uniongsa.com/oye?op=Z31wlGprcmKcla91wpuXaHd1YKCDomZlaKZgY34/rick.mcveigh@wellsfargo.com,1,0,0,21,177,1,0.19047619,0.80952381,39,39,1
http://skins4real.ru/,0,0,0,40,-2,0,0.475,0.525,0,10,1
https://www.paktive.com/,0,3,621566,18,4796,0,0.055555556,0.944444444,0,7,0
https://en.wikipedia.org/wiki/Traffic,0,7,12,848,7131,0,0.04009434,0.95990566,7,9,0
https://kongrespdgi.com/asset/ajax/onlin/WellsEmail/WellsEmail/login.php?cmd=login_submit&amp;amp;id=8f02a56b310c43264922b3d51987893a8f02a56b310c43264922b3d51987893a&amp;amp;session=8f02a56b310c43264922b3d51987893a8f02a56b310c43264922b3d51987893a,1,0,0,16,241,2,0.0625,0.9375,64,64,1
http://www.dentaldisinfection.com/wjfyuezsbP5G9tZ/fcbg/?cat=1&pid=1&i=1409626,1,2,4645834,4,1612,0,0.0,1.0,15,18,1
http://himatif.pelitabangsa.ac.id/admin,1,3,281042,0,3792,1,0.0,0.0,5,12,1
https://www.facebook.com/CDCenter,0,10,8,53,8520,0,0.377358491,0.622641509,8,8,0
http://vevobahissgir.blogspot.com,1,5,0,14,7295,0,0.928571429,0.071428571,0,13,1
http://juanthradio.com/Script/DOC/,1,0,0,8,2215,0,0.0,1.0,6,11,1
https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html&followup=https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html,0,10,1,1,8347,1,1.0,0.0,21,21,1
https://jabkzahrimasjoun.blogspot.com/,1,5,0,14,7296,0,0.928571429,0.071428571,0,16,1
http://hamathiel-sunsheer.tumblr.com,0,8,0,24,5161,0,0.25,0.75,0,9,0
http://www.bcp.futbolfinanciero.com.pe/,0,1,0,1,-1,0,1.0,0.0,0,16,1
https://en.wikipedia.org/wiki/Electromagnetic_shielding,0,7,12,243,7131,0,0.082304527,0.917695473,15,15,0
http://globadvantage.ipleiria.pt/files/2010/03/working_paper-61_globadvantage.pdf,1,4,183866,0,-1,0,0.0,0.0,13,13,0
http://quiluc.com.vn,0,0,9161487,0,-1,0,0.0,0.0,0,6,0
http://dictionary.babylon-software.com/compact%20disk/,1,4,17515,71,2132,0,0.507042254,0.492957746,7,10,0
http://www.contacthawk.com/templates/beez5/blog/76b49ce9fe560c1e4ab46bee52c1a8eb/,1,1,7375648,0,535,0,0.0,0.0,32,32,1
http://worldativelion.my-free.website/,1,1,77586,47,-1,1,1.0,0.0,0,14,1
http://www.autoeurope.com/go/car-rental-nice/,1,5,128482,535,8407,0,0.091588785,0.908411215,6,10,0
https://www.ultimateislandguide.com/wp_images/charlton/basque/bolton/excilefiless/excilefiless,1,3,4785364,7,4152,2,0.7142857140000001,0.285714286,12,19,1
http://blog.loubo-ci.com/Class/confirm/paypal/signin,1,1,3006508,0,1369,1,0.0,0.0,7,7,1
http://blog.visme.co/passive-aggressive-behaviors-in-the-workplace-infographic/,1,5,4120,88,2394,0,0.397727273,0.602272727,11,11,0
https://riqri733r.ts.r.appspot.com/,1,5,5064421,21,5626,0,0.80952381,0.19047619,0,9,1
http://fortheloveofbanting.blogspot.com/,0,5,2293234,70,7298,0,0.7428571429999999,0.257142857,0,19,0
http://denisehowells.com.au/ana/u.php,1,3,0,9,-1,0,0.0,1.0,3,13,1
http://www.hotwheelsgarage.gr/cs/,1,0,0,0,-1,0,0.0,0.0,2,15,1
https://www.mascus.es/,0,3,678288,157,-1,0,0.203821656,0.7961783440000001,0,6,0
http://j.gs/Cpjh,1,6,1590047,10,-1,0,0.9,0.1,4,4,1
http://usedcopiersaustin.com/service/login/1/cc%20(2).php,1,0,0,4,3318,1,0.0,1.0,7,17,1
https://netorg304921-my.sharepoint.com/:b:/g/personal/lurie_lurieharrell_com/EZ0m_trH4WNFpd1kglZOvvQBVh036dBg0HO71nUo3-VHVg,1,4,0,26,8019,0,0.884615385,0.115384615,36,36,1
https://www.drivereasy.com/knowledge/solved-bluetooth-peripheral-device-driver-not-found-error-on-windows-7-vista/,0,4,3230,33,3957,0,0.242424242,0.757575758,10,10,0
http://159.65.133.234/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/,1,0,0,38,-1,0,0.0,1.0,9,9,1
https://betasus331.blogspot.com/,1,5,0,14,7295,0,0.928571429,0.071428571,0,10,1
https://www.tritonwear.com/,0,3,4289979,52,2241,0,0.557692308,0.442307692,0,10,0
http://searchnetworking.techtarget.com/definition/network-interface-card,0,5,2192,127,7619,0,0.31496063,0.68503937,10,16,0
http://aliciabot.azurewebsites.net/,0,4,0,611,3103,1,0.918166939,0.081833061,0,13,1
http://s1577556206.t.en25.com/e/u?s=1577556206&elq=247186d7c662433fa770cb7e0fb7cb8c,1,2,32679,4,6741,0,0.0,1.0,32,32,1
http://www.fogartywinery.com/provenance/,0,4,2249603,14,8269,0,0.357142857,0.642857143,10,13,0
http://www.anime-amnesia.com/,0,4,0,71,2920,0,0.056338028,0.943661972,0,7,0
https://www.bangbuzz.fr/tag/netflix/,1,1,0,21,1973,0,0.333333333,0.666666667,7,8,1
http://en.academic.ru/dic.nsf/enwiki/40897,0,3,2320,130,7159,0,0.069230769,0.930769231,6,8,0
http://sandburg.xfinityhelp.com/,0,0,0,0,1101,0,0.0,0.0,0,11,1
https://accountbilling-ee.com/account/index?ac=ee,1,0,0,237,2,0,0.147679325,0.852320675,7,14,1
http://www.berdasi.com/,0,1,3790904,119,1536,0,0.420168067,0.579831933,0,7,0
http://www.slideserve.com/sydnee/us-central-command-area-of-responsibility,0,5,2889,96,4489,0,0.0625,0.9375,14,14,0
https://pili.la/UuLv0,0,3,3806966,19,1132,0,0.105263158,0.894736842,5,5,1
https://lnk.pmlti-etai-2.ovh/5AriqULhaqbrEMykcc9Q3rRuAjiQj696Z115121108099097100101116064111114097110103101046102114c55Ur1200267/document.html,1,0,7049181,0,-1,0,0.0,0.0,99,99,1
http://www.rbelectricidad.cl/ihrfall3734169042114406&amp;cgi3-viewkontakt-3734169042114406-007acctpagetype-3734169042114406=23599-problema&amp;info@agrarking.de.html,1,0,0,31,-1,1,0.516129032,0.483870968,23,23,1
http://mail.schoonheidssalonlafinesse.nl/~u43730p39181/pki-validation,1,0,0,0,936,0,0.0,0.0,13,25,1
https://lnstagramcopyrightshelpsform.com/login.php,1,0,0,25,5,1,0.52,0.48,5,28,1
http://www.laoconsulatehongkong.gov.la/cllie/excelz/bizmail.php?email=nobody@mycraftmail.com,1,2,0,8,-1,0,0.0,1.0,11,20,1
http://helpforum.sky.com/t5/Broadband/Boosting-Wireless-Router-Performance/td-p/31969,1,6,2032,9,11801,0,0.0,1.0,11,11,0
https://en.wikipedia.org/wiki/Copywriting,0,7,12,227,7133,0,0.074889868,0.925110132,11,11,0
http://www.sourcecodesworld.com/articles/Intelligent-Information-Retriever.asp,0,3,1079265,140,5876,0,0.628571429,0.371428571,11,16,0
http://orngmesmerize.paperplane.io/,1,2,2584351,0,-1,0,0.0,0.0,0,13,1
https://www.esky.ro/,0,3,409975,286,4931,0,0.611888112,0.388111888,0,4,0
http://after-oil.co.uk/Private/login,1,3,0,11,6608,1,0.818181818,0.181818182,7,7,1
http://www.nationalgeographic.com/archaeology-and-history/,1,7,1644,26,9054,0,0.0,1.0,11,18,0
http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÃÂ protected]tageapp.com/-/www.paypal.com/cgi-bin,1,0,0,503,798,0,0.988071571,0.011928429,40,40,1
https://docs.google.com/forms/d/e/1FAIpQLSeNGj5e2_WYgyCt7zYgzvafI3cQFSo35KdSgltZ7GtzPwcnsw/viewform,1,10,1,25,8345,1,0.56,0.44,40,40,1
http://djchico.com/css_filles/Yahoo/home/index2.php,1,3,0,17,6392,1,0.0,1.0,6,7,1
https://recon.cx/,0,5,3426171,42,-1,0,0.0,1.0,0,5,0
http://terrademaresol.blogspot.com/,0,5,0,188,7298,0,0.425531915,0.574468085,0,14,0
https://www.vcita.com/v/q8hfzk7ui9a5102z/files/on1034niado3rwu1/download,1,5,26341,0,3478,0,0.0,0.0,16,16,1
http://ww1.youmovieset.com,0,2,0,0,2683,0,0.0,0.0,0,11,0
http://www.thefreedictionary.com/ram,0,6,689,574,6258,0,0.050522648,0.949477352,3,17,0
https://mpequity.sharepoint.com/_layouts/15/guestaccess.aspx?share=Efe884bvvOxHmi59mtXYG7kBaTQDLnctBiXnTeDQoyU8xQ,1,4,0,11,8019,0,0.909090909,0.090909091,46,46,1
http://clinks.netlify.app/,1,2,0,7,819,0,0.142857143,0.857142857,0,7,1
https://secure75.securewebsession.com/segmobiles.com.br/base/pages/index.php,1,1,695199,0,5842,0,0.0,0.0,10,16,1
http://mail.royagainstms.nl/~u43730p39181/pki-validation,1,0,0,0,529,0,0.0,0.0,13,13,1
https://drive.google.com/file/d/1Ek__rSuML6v9EyfKBUz-0rl81Omz1BN-/view?usp=sharing?88674169071155/,0,10,1,10,8348,1,1.0,0.0,15,15,1
https://www.latam.com/en_au/travel-information/how-to-check-in-online/,0,5,8824,74,6991,0,0.72972973,0.27027027,11,11,0
https://dzzas.builderallwp.com/process/customer_center/Secure731/myaccount/signin/,1,0,129432,1,322,3,0.0,1.0,9,12,1
http://marthocendol.blogspot.com/,0,5,0,52,7297,0,0.480769231,0.519230769,0,12,0
https://www.redlaika.ru/,0,3,3049386,203,3396,0,0.374384236,0.625615764,0,8,0
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZ__g2q2wZUQ1ZYNjQ1WFhJR1Y3WTRSSzlXWThYWlJXRS4u,0,5,32,9,7764,0,1.0,0.0,43,43,1
https://623112j4j3.codesandbox.io/pjj/,1,6,22211,8,1338,0,0.0,1.0,3,11,1
https://bittyurl.co/s3edfs2,1,2,2068080,1,3006,0,0.0,1.0,7,8,1
http://vps-e8c88472.vps.ovh.net/,1,4,3652,21,8094,0,0.571428571,0.428571429,12,12,1
http://www.civico1845.com/,0,4,2636665,39,1938,0,0.41025641,0.58974359,0,10,0
https://rebrand.ly/96s871,1,7,309382,8,2139,0,0.875,0.125,6,7,1
http://escueladearte3.es,0,2,0,47,-1,0,0.957446809,0.042553191,0,14,0
https://www.apacessltaupersonalit.com/home.php,1,0,0,14,42,0,0.0,1.0,4,21,1
https://soude-masi.firebaseapp.com/,1,2,0,0,2837,0,0.0,0.0,0,11,1
https://www.recipecommunity.co.uk/,0,2,4177140,368,3497,0,0.236413043,0.763586957,0,15,0
https://cdek.center,1,0,0,7,143,0,0.142857143,0.857142857,0,4,1
http://mail.wire-mesh-fence.net/index.html,1,1,0,7,4103,0,0.0,1.0,5,5,1
http://caxtons.whodigital.com/LORDS/ipad/ipad/Docs.htm,1,2,0,259,-1,0,0.065637066,0.934362934,5,10,1
http://www.tiponlinetest.com/nord/en-e.php?hdhd92820df8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,1,0,2182476,183,35,0,0.8852459020000001,0.114754098,123,123,1
http://www.erb.org.zm/downloads/webadmin/made-in-chin-new/,1,3,0,56,2686,1,0.303571429,0.6964285709999999,9,9,1
https://www.evernote.com/shard/s430/client/snv?noteGuid=1e315989-372f-4f18-9094-04b8976afbff&amp;noteKey=9f2538feedc6675daabd34267b45ad36&amp;sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs430%2Fsh%2F1e315989-372f-4f18-9094-04b8976afbff%2F9f2538feedc6675daabd34267b45ad36&amp;title=Secured%2BMicrosoft%2BAzure%2Bfor%2BOne%2BDrive%2BCloud%2Bcopy,0,7,376,0,7489,0,0.0,0.0,34,34,1
http://www.clipartbest.com/computer-mouse-clip-art,0,5,196497,94,2459,0,0.063829787,0.936170213,8,11,0
http://zapchast.od.ua,0,1,0,234,3820,0,0.012820513,0.987179487,0,8,0
https://diyfamily.files.wordpress.com/2009/10/popsicle-stick-bridge.pdf,0,8,383,0,7446,0,0.0,0.0,8,9,0
http://www.piandizano.it/public/map/,1,2,0,0,6302,0,0.0,0.0,6,10,1
http://rbelectricidad.cl/ihrfall97575601191934123&amp;cgi3-viewkontakt-97575601191934123-007acctpagetype-97575601191934123=418590-problema&amp;ebay@topware.com.html,1,0,0,31,-1,1,0.516129032,0.483870968,24,24,1
https://microsoftaccountsecurityportal.wl.r.appspot.com/%23erick@legalshield.com,1,5,0,22,5627,0,0.818181818,0.181818182,11,30,1
https://glutino-v2.launchpaddev.com/wp-content/plugins/plugins/sharPnt/ShareFax/verification.php,1,0,0,16,2616,4,0.5625,0.4375,12,12,1
https://www.chhotumaharaj.com/.well-known/pki-validation/wep-content/authlogin/Login/app/index,1,2,7054782,587,778,3,0.030664395,0.969335605,10,13,1
http://geekyjuice.com/homewarranty/offi/office/info.php,1,0,0,14,1794,0,0.928571429,0.071428571,12,12,1
https://www.tube8.com/gay/,0,4,1542,199,4706,0,0.216080402,0.783919598,3,5,0
http://www.globalspec.com/industrial-directory/serial_peripheral_interface_tutorial,1,5,22287,2,8079,0,0.0,1.0,10,10,0
http://newconnectbiblestudy.com/js/,1,0,0,3,1046,1,0.0,1.0,2,20,1
http://everything.explained.today/HSDPA%2B/,1,2,237648,96,2344,0,0.3125,0.6875,5,10,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/4f7b81ee1d44df8?cmd=_update&dispatch=4f7b81ee1d44df8c3&locale=_US,1,0,5707171,51,3993,0,0.0,1.0,17,17,1
http://www.buildingtradesnetwork.com/temp/SF-Express/SF-Express/SF-Express/?login=xbizkyt@goldoflamengo.com.br,1,1,0,29,3327,1,0.310344828,0.689655172,13,21,1
http://www.dtbatna.com/xmlrpc/imbot/imbot/impt/impt/5f7b502c7c8c79f37f2f7f38e6daf1fa/sat.php?g4d3bdOfiuargfBl0bEP6dBVy_wP1WJ6XZDh7nemRp9dfgHJ0HYZaZV6xWExsS,1,1,0,1,2414,1,1.0,0.0,36,36,1
http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41,1,1,491854,103,7062,0,0.067961165,0.932038835,32,32,1
http://mail.stichtingarkadamethode.nl/~u43730p39181/pki-validation,1,0,0,0,507,0,0.0,0.0,13,22,1
http://quantgbo.lviv.ua/cli/limted/~/user/~/sing%20in%20/eroor/update/-/myaccount/signin/,1,2,0,70,605,2,0.171428571,0.828571429,9,9,1
https://asadg43sdsa.appspot.com/,1,5,0,0,5613,0,0.0,0.0,0,11,1
https://aggiornareprofilonline.com/index_files/login.html,0,0,0,21,9,1,0.047619048,0.952380952,5,22,1
https://www.247limocarservice.com/wp-content/full-information/securedloginconfiguration/datauserID/Start-Setup/teams/update2K20/Receivedinfo/setup2020/StartIDPP009462049504934P/Update/Customers/info/verification/Supportt/help/procedures/set-up,1,1,0,0,2314,3,0.0,0.0,25,25,1
http://austid.cn/nJqnd4EUhvaxdy75NZJ3/,1,0,0,1,-1,0,0.0,1.0,20,20,1
https://vbf9iuherwiu.wl.r.appspot.com/wp-content/php_info.php,1,5,0,21,5615,2,0.80952381,0.19047619,7,12,1
http://www.traffic.com/,0,4,9638228,552,9438,0,0.222826087,0.7771739129999999,0,7,0
http://www.marccarsaustralia.com.au/,0,2,0,79,-1,0,0.620253165,0.379746835,0,17,0
http://encyclopedia.jrank.org/articles/pages/cnsztl7oqr/Parallel-Usb-Adapter-Why-You-Need-Parallel-USB-Adapter.html,1,5,39759,11,6205,0,0.272727273,0.727272727,10,12,0
https://en.wikipedia.org/wiki/Curry,0,7,12,1300,7134,0,0.079230769,0.920769231,5,9,0
https://dev.seatassignmate.net/latam/payment_onsite.php?data=OSJDiYvam7d2RdxBW6THtDnUSa386QBYQsC-YwclMVm8LSB47xP0KqlfoUSy7HwxZXHYfOJIuLss7Ja6pBQp40Ai7J-G2z1PnlajIVIwGEuiNWWlN5cowtkXv2KUfEkICym6Fp7HA3PAiakjTnRbWiH8iIBtQEAeuaIKxTFGos6sXUH9Vp7vBecr61ZCHGzTuSRm/NNXT-B7rQzYbZVhjkgLu-l6VKXfrHSg3QYh4x-rTQRALU9sjsVXoA2dYQf1paXOI6tv-KfZUVeHjC8wt7BrEPTefftPqzD7PLqWNtWrSt95pcgZ8DpQxbB0TwufbVxGM3ATv9O-6zpA2rst9H1JK5o327bNpZxiFRK0aozBO5JRcgmXDtReSEMC4cFuYS53Uv6KjhYVRZr6JxocUJfM9qJELpnjzTmqy9aqkjZAJJN-y0UzXTF7l/t8-B6tfq-/CQZGNe7giGvkz65oPJAF42tgLRm/NTT6nYO6wBNxBke84ydu75V6X1E6jwb3BLPk-VflwZ1q/qFaKJWXU0Aj8J9qDR/FHhKFhi/3q3MTnsjVLnJEweDaVKbhXT55UazUwZpX01H3QoUu2KS-9-sc4xFkY-CS16pqCpcbo3MchIxgJaMDZoK3zoUkhPYmH/PZ0L3oCENsib7eWrXpqMIDHnYBlhNEAkbLofw/EUnmu1m/kR-IANwkHTnG8vjE3RAtptQAjxOs61bU0S6ZTnUvTYBD4a86/Pmp20vo5xHFiHZGrABqv3uq-81pyj61C0Ru7UJ1fWdualOXOfWn-4RXptUKWAu6KHtCPMa3YSonYvn72ELNFUT1DVM7A7mA/NDikA/cZlx-nhMDS7BBXVSDczZN7ykk/3/nOsV67tS34E3WBYCITxTwB85L5-6CoJe/fylby-9/yL-RD75mBT3akWJQyT/udDJ9pZG6EJAR4tQs6OSLLnzyfMby5jhYlHYOweSf9SxYmVh-YnyRB/gWxb5ilpVFfc9-gED2EEOBe4Gh3TF-3ASEpXh5GoIs1g0dNP/T7j-QW8hXVp7iBT/nlckb1sYS5VLTOMW0yBB6aSEDA2lGj2fJcVFOcmyPxZW4hiFhiRwkz6/TymDECC9Lc1Apfk9/4ufNrcmTO436jvK3kWUd31ec48XexGg0j5-5l8xlS72A2fGl6eCWmlkGxPRgXsb6hcrPqYk3YdKLP3p-7vvR49lB0gxdhzSAhnf9VMqwt5FEJOrKBc7u3L4A5DtcQEeh77zA802AFctTanHfQDvU9TkhxCprviAqpv2IZiaXlh/aveleWsiHe04fre1dHxhBHpib-Q-WfeBizLr-WV3DYjeyFLgxyEGZ5HMOYW290E4waffLI0f/N7Nj6IYY4s9ucPJP51c-b/88snqv5OrD6bFPs/xjhqb365zaZKUS49ZHXesd3WwwX-Brhir58LAEJI49ZNQ170eNNdES9vsYRDa2L/DW8OiE/Ksvb4yDxcneI1Ny7XUvumJ0z1F6KamNaX6Fj4WdKBwOK5CG0t2wRRVfjuKiwSFeDKT7KYqCCXXAkm5okdoSZ2FLopAz6o9ZkSrqK5aFhZE=,0,0,0,13,1328,2,0.153846154,0.846153846,106,106,1
http://wine.iwebsite.com.au/offic/checking/provide/index.php,1,0,0,4,-1,1,0.0,1.0,8,8,1
https://www.launchrecruitment.com.au/,0,3,1132851,78,-1,0,0.448717949,0.551282051,0,17,0
http://mtecc.com.au/update/Revalidate.html,1,2,0,22,-1,0,0.272727273,0.727272727,10,10,1
http://www.ranker.com/list/greatest-gay-icons-in-fashion/celebrity-lists,0,7,2203,274,7410,0,0.083941606,0.916058394,9,9,0
https://en.wikipedia.org/wiki/Computer_memory,0,7,12,825,7134,0,0.067878788,0.932121212,8,9,0
http://maps.thefullwiki.org/Impact_event,1,5,819732,417,4217,0,0.086330935,0.913669065,6,11,0
http://echoesanddust.com/2014/05/lord-mantis-death-mask/,0,5,722263,46,4489,0,0.434782609,0.565217391,6,13,0
http://www.vantaiduccuong.com/dab/outl/,1,0,0,8,385,0,0.125,0.875,4,14,1
http://solidtrans.pl/ecexbo/index.php?email=test.example@outlook.com,1,2,0,22,-1,0,0.409090909,0.590909091,7,10,1
http://https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/ru/signin/,1,2,0,0,8413,1,0.0,0.0,6,16,1
https://michaelchildersdmd.com/wp-includes/h1,1,0,0,3,1824,2,0.0,1.0,8,18,1
https://netorgft971973-my.sharepoint.com/:b:/g/personal/nik_eagle_nikeson_com/Eet5PTAEBbtHn5I1P8JdCFsBgUxvNnML9kzjfugFpMfuCQ?e=3fj2Dm,1,4,0,26,8019,0,0.884615385,0.115384615,46,46,1
http://www.chaturbatemales.com/,1,2,0,15,2044,0,0.533333333,0.466666667,0,15,0
https://form.elementform.com/0a4b86bcfd8d414b9fbce0329020508d45549925,0,3,5967691,23,1963,0,0.130434783,0.869565217,40,40,1
http://remove-ca-codes.webstarts.com/,0,4,37348,4,6801,0,1.0,0.0,0,9,1
http://www.paypal-verification.applmanager.com/customer_center/user-986272,1,0,0,3,11,0,0.0,1.0,8,12,1
http://updatequota.byethost5.com/form.php,1,1,200509,1,5511,0,0.0,1.0,4,11,1
